propertyId,coordinates,Micromarket,Area
PA4871,"12.940428443856861, 77.69820793654797",; Kadubeesanahalli,East Bangalore
PA4872,"13.0642683, 77.63412989999999",; Thanisandra,North Bangalore
PA4873,"13.1483859, 77.63861949999999",; Bagaluru,North Bangalore
PA4874,"12.995889, 77.760854",; Kadugodi,East Bangalore
PA4875,"12.98032, 77.617086",; Fraser Town,Central Bangalore
PA4876,"12.908799101206517, 77.66870299561535",; Harlur,East Bangalore
PA4877,"12.899129580843866, 77.70603387365007",; Chikkakannalli,East Bangalore
PA4878,"12.935468995413837, 77.7244208190462",; Balagere,East Bangalore
PA4879,"12.961619556365052, 77.73272553305142",; Munekolala,Not Found
PA4880,"13.091205519620953, 77.54416326295278",; Bylakere,North Bangalore
PA4881,"13.13446447649648, 77.56870068998127",; Hesaraghatta,North Bangalore
PA4882,"13.0851375, 77.6552232",; Chikkagubbi,North Bangalore
PA4883,"12.895512454997673, 77.53951789995159",; Uttarahalli,South Bangalore
PA4884,"13.097893641996363, 77.57171036631834",; Yelahanka Satellite Town,East Bangalore
PA4885,"12.98230616737775, 77.74376962755997",; Hoodi,East Bangalore
PA4886,"13.19992483646252, 77.58196331075631",; Devanahalli,North Bangalore
PA4887,"12.96922364001615, 77.7388479788607",; Whitefield,East Bangalore
PA4888,"12.929911139591049, 77.7400877617697",; Gunjur,East Bangalore
PA4889,"13.098685344373555, 77.64129846947282",; Yelahanka,East Bangalore
PA4890,"12.977928198955407, 77.74058482078722",; Hoodi,East Bangalore
PA4891,"12.929911139591049, 77.7400877617697",; Gunjur,East Bangalore
PA4892,"12.969323188787257, 77.73927493864738",; Whitefield,East Bangalore
PA4893,"13.039923198539528, 77.64730324279071",; Hennur,North Bangalore
PA4894,"13.011719681625447, 77.74593346708347",; Kannamangala,East Bangalore
PA4895,"12.873402632549343, 77.61888899912205",; Akshayanagar,South Bangalore
PA4896,"12.973467649634555, 77.74394426120845",; Whitefield,East Bangalore
PA4897,"12.893534, 77.704858",; Chikkakannalli,East Bangalore
PA4898,"12.966814832990279, 77.73623373834322",; Whitefield,East Bangalore
PA4899,"13.043454560469632, 77.74844590363074",; Kannamangala,East Bangalore
PA4900,"13.098681057004534, 77.64129828928715",; Yelahanka,East Bangalore
PA4901,"12.786869497345693, 77.74425698378472",; Attibele,South Bangalore
PA4902,"12.874421043264999, 77.61968679697063",; Akshayanagar,South Bangalore
PA4903,"12.867601652981241, 77.52360402751638",; Banashankari 6th Stage,South Bangalore
PA4904,"13.071143411520755, 77.5795091766983",; Vignana Kendra,North Bangalore
PA4905,"12.812337157589534, 77.7828152258418",; Adigondanahalli,East Bangalore
PA4906,"12.87362273374317, 77.6431457666453",; Begur,South Bangalore
PA4907,"13.011719681625447, 77.74593346708347",; Kannamangala,East Bangalore
PA4908,"12.888200410225405, 77.71596512872068",; Kodathi,East Bangalore
PA4909,"12.812340426872415, 77.78281388473741",; Adigondanahalli,East Bangalore
PA4910,"13.011545432060078, 77.57711197871578",; Sadashivanagar,West Bangalore
PA4911,"12.880244383218555, 77.69294133745467",; Gattahalli,East Bangalore
PA4912,"12.90630337053149, 77.70209448962429",; Carmelaram,East Bangalore
PA4913,"13.080055921064961, 77.52430396362203",; Jalahalli,West Bangalore
PA4914,"12.942886337466211, 77.69321043569684",; Marathahalli,East Bangalore
PA4915,"12.880348971978085, 77.69294133746268",; Gattahalli,East Bangalore
PA4916,"12.841628666997241, 77.64819084574306",; Electronic City,South Bangalore
PA4917,"12.870059011765855, 77.6639503755847",; Naganathapura,East Bangalore
PA4918,"13.076987909717333, 77.59241006444853",; Yelahanka Satellite Town,East Bangalore
PA4919,"12.902324588359262, 77.67004374650269",; Harlur,East Bangalore
PA4920,"12.958004938172976, 77.59805032524447",; Shanthi Nagar,Central Bangalore
PA4921,"12.878321824991422, 77.77195211996877",; Sarjapura,East Bangalore
PA4922,"13.031855860439299, 77.76181904723863",; Kannamangala,East Bangalore
PA4923,"12.878321824991422, 77.77195211996877",; Sarjapura,East Bangalore
PA4924,"13.236819957753315, 77.61318549143355",; Devanahalli,North Bangalore
PA4925,"13.018444730809378, 77.7618157909059",; Kannamangala,East Bangalore
PA4926,"12.902501709063907, 77.63005089418296",; Bommanahalli,South Bangalore
PA4927,"13.0557402, 77.660202",; Byrathi,North Bangalore
PA4928,"12.898971613382555, 77.66811757978451",; Harlur,East Bangalore
PA4929,"13.0557402, 77.660202",; Byrathi,North Bangalore
PA4930,"12.874422776908359, 77.61968816062885",; Akshayanagar,South Bangalore
PA4931,"12.958944840398441, 77.6544221036664",; HAL Airport,East Bangalore
PA4932,"13.024532318540004, 77.48148282142589",; Peenya Industrial Area,West Bangalore
PA4933,"13.078121666311894, 77.65821756632882",; Chikkagubbi,North Bangalore
PA4934,"12.880913065763131, 77.63321198084508",; Begur,South Bangalore
PA4935,"13.04329547963485, 77.7482447390943",; Kannamangala,East Bangalore
PA4936,"13.094471997862245, 77.6088091644745",; Yelahanka,East Bangalore
PA4937,"13.14637468688615, 77.63882377607912",; Bagaluru,North Bangalore
PA4938,"13.085197626802028, 77.64555545002861",; Yelahanka,East Bangalore
PA4939,"13.237070688928686, 77.72427667118845",; Devanahalli,North Bangalore
PA4940,"13.021925799880108, 77.7153433230533",; Sadaramangala,East Bangalore
PA4941,"12.882062258508892, 77.68885068165461",; Choodasandra,East Bangalore
PA4942,"13.00784886835577, 77.58037954727207",; Sadashivanagar,West Bangalore
PA4943,"12.820308589111779, 77.78878707102014",; Byalahalli,East Bangalore
PA4944,"12.853340160148196, 77.80327957609123",; Sarjapura,East Bangalore
PA4945,"13.099231282335179, 77.64120344058563",; Yelahanka,East Bangalore
PA4946,"12.887099687830055, 77.4686920907294",; Challaghatta,Not Found
PA4947,"12.8892446430642, 77.79074560150609",; Sarjapura,East Bangalore
PA4948,"13.037891066512241, 77.70566804883094",; Margondanahalli,North Bangalore
PA4949,"12.856534198031637, 77.80204469733565",; Sarjapura,East Bangalore
PA4950,"13.052062133272022, 77.48942016443694",; Nagasandra,West Bangalore
PA4951,"12.920064154184967, 77.58939473691379",; JP Nagar,South Bangalore
PA4952,"12.884801, 77.79482",; Sarjapura,East Bangalore
PA4953,"13.061962556033563, 77.66185836543858",; Kyalasanahalli,Not Found
PA4954,"12.910837820300763, 77.51160775905034",; Banashankari 6th Stage,South Bangalore
PA4955,"12.893223801936479, 77.57550540419345",; Bilekhalli,South Bangalore
PA4956,"12.904514833185456, 77.70688621595326",; Carmelaram,East Bangalore
PA4957,"13.0193815, 77.7240138",; Aavalahalli,East Bangalore
PA4958,"12.929906757131901, 77.74008831183511",; Gunjur,East Bangalore
PA4959,"13.11675, 77.573238",; Bylakere,North Bangalore
PA4960,"13.26684243759376, 77.67189893561327",; Devanahalli,North Bangalore
PA4961,"13.078060075545604, 77.63432846496609",; Yelahanka,East Bangalore
PA4962,"13.01280820635673, 77.54859387609513",; Rajajinagar,West Bangalore
PA4963,"12.943386, 77.751989",; Varthur,East Bangalore
PA4964,"12.8832714435987, 77.78729529019361",; Sarjapura,East Bangalore
PA4965,"12.927042, 77.672435",; Bellandur,East Bangalore
PA4966,"12.885358312043957, 77.70444743997724",; Chikkakannalli,East Bangalore
PA4967,"12.933431484590038, 77.53076368893926",; Rajarajeshwari Nagar,West Bangalore
PA4968,"13.098684703532003, 77.64129837830549",; Yelahanka,East Bangalore
PA4969,"12.858663, 77.767153",; Sarjapura,East Bangalore
PA4970,"13.098685356637265, 77.64129837830549",; Yelahanka,East Bangalore
PA4971,"13.034749433811937, 77.58573919058146",; Hebbal,North Bangalore
PA4972,"13.01099731861441, 77.72032912826604",; Sadaramangala,East Bangalore
PA4973,"12.966878494018436, 77.74130492884144",; Whitefield,East Bangalore
PA4974,"12.8293555, 77.7718936",; Sarjapura,East Bangalore
PA4975,"12.952109582989339, 77.72088295180795",; Munekolala,Not Found
PA4976,"12.957000474346287, 77.7321523751442",; Whitefield,East Bangalore
PA4977,"12.859280355324932, 77.61478257944528",; Akshayanagar,South Bangalore
PA4978,"12.87835203903389, 77.7741902978324",; Sarjapura,East Bangalore
PA4979,"12.903127969987485, 77.66192503761192",; Harlur,East Bangalore
PA4980,"12.972730075618221, 77.76290941015289",; Whitefield,East Bangalore
PA4981,"12.931794737011952, 77.69641573761226",; Kadubeesanahalli,East Bangalore
PA4982,"13.21541150843874, 77.60463346653123",; Devanahalli,North Bangalore
PA4983,"13.21541150843874, 77.60463346653123",; Devanahalli,North Bangalore
PA4984,"13.03734785258124, 77.53325322314076",; Peenya,West Bangalore
PA4985,"12.854892931991317, 77.78544776736162",; Sarjapura,East Bangalore
PA4986,"13.008189456238998, 77.75533892208973",; Kadugodi,East Bangalore
PA4987,"13.050855213579831, 77.59935190277687",; Hebbal,North Bangalore
PA4988,"12.996591680088706, 77.72282240859741",; Sadaramangala,East Bangalore
PA4989,"13.1023092430038, 77.63137833743332",; Yelahanka,East Bangalore
PA4990,"12.81949518966331, 77.66404196441796",; Bommasandra,South Bangalore
PA4991,"12.888416712279275, 77.66093996441795",; Kudlu,East Bangalore
PA4992,"12.812596133977687, 77.78288230859741",; Adigondanahalli,East Bangalore
PA4993,"12.7799177610834, 77.71350130859743",; Bommasandra,South Bangalore
PA4994,"12.885794373014992, 77.5517411779093",; Uttarahalli,South Bangalore
PA4995,"13.098970140673973, 77.64126234907302",; Yelahanka,East Bangalore
PA4996,"12.985041289812592, 77.61600269325443",; Fraser Town,Central Bangalore
PA4997,"13.190382353042768, 77.62637540859956",; Devanahalli,North Bangalore
PA4998,"12.99632008031745, 77.72033746441815",; Sadaramangala,East Bangalore
PA4999,"12.888312388012599, 77.66197190674556",; Kudlu,East Bangalore
PA5000,"12.878144107620507, 77.6170968951084",; Akshayanagar,South Bangalore
PA5001,"13.081251012902719, 77.6238549220907",; Jakkur,North Bangalore
PA5002,"12.834756, 77.663098",; Electronic City,South Bangalore
PA5003,"12.83989, 77.669058",; Electronic City,South Bangalore
PA5004,"13.025750451134751, 77.58816483844724",; RT Nagar,North Bangalore
PA5005,"12.9891693295731, 77.72906405095588",; Hoodi,East Bangalore
PA5006,"12.913771760796513, 77.62927335060354",; HSR Layout,East Bangalore
PA5007,"12.786717779243292, 77.74408476762954",; Attibele,South Bangalore
PA5008,"13.102154816190552, 77.6313092608757",; Yelahanka,East Bangalore
PA5009,"13.07934179007205, 77.64210106835144",; Yelahanka,East Bangalore
PA5010,"12.97653493617527, 77.63915546517198",; Indiranagar,East Bangalore
PA5011,"12.931158209782742, 77.73708680379607",; Gunjur,East Bangalore
PA5012,"12.893535440411428, 77.70485516402444",; Chikkakannalli,East Bangalore
PA5013,"12.89867251913015, 77.7093398766752",; Carmelaram,East Bangalore
PA5014,"13.138209899508128, 77.56924130326905",; Yelahanka,East Bangalore
PA5015,"12.933770828190479, 77.62291838168372",; Koramangala,East Bangalore
PA5016,"13.048582517496143, 77.60508312610023",; Hebbal,North Bangalore
PA5017,"12.9060217180168, 77.69881414345303",; Carmelaram,East Bangalore
PA5018,"12.872025, 77.486781",; Hemmigepura,South Bangalore
PA5019,"12.9693899, 77.6692711",; HAL Airport,East Bangalore
PA5020,"12.9354625, 77.7244219",; Balagere,East Bangalore
PA5021,"12.9882564, 77.6851286",; A. Narayanapura,East Bangalore
PA5022,"12.9929016, 77.5269436",; Rajajinagar,West Bangalore
PA5023,"12.931152, 77.7370874",; Gunjur,East Bangalore
PA5024,"12.8880882, 77.70969219999999",; Chikkakannalli,East Bangalore
PA5025,"13.020006633112997, 77.7675138291753",; Kannamangala,East Bangalore
PA5026,"12.92375957184998, 77.69762611843345",; Bellandur,East Bangalore
PA5027,"12.878318969587745, 77.77195094449581",; Sarjapura,East Bangalore
PA5028,"13.014609, 77.7618054",; Kannamangala,East Bangalore
PA5029,"12.879062561518092, 77.6451767520892",; Begur,South Bangalore
PA5030,"13.0815602, 77.6251131",; Yelahanka,East Bangalore
PA5031,"13.0170905, 77.7623756",; Kannamangala,East Bangalore
PA5032,"13.0809355, 77.6344414",; Yelahanka,East Bangalore
PA5033,"13.078131, 77.661681",; Chikkagubbi,North Bangalore
PA5034,"12.978668548093417, 77.56373443466599",; Rajajinagar,West Bangalore
PA5035,"13.258419743017315, 77.70843622026906",; Devanahalli,North Bangalore
PA5036,"13.204305673961082, 77.64582449724999",; Devanahalli,North Bangalore
PA5037,"13.071428791784735, 77.74878518006108",; Budigere Cross,East Bangalore
PA5038,"12.98530247380305, 77.72537950597079",; Hoodi,East Bangalore
PA5039,"12.907061838146422, 77.6308372058911",; HSR Layout,East Bangalore
PA5040,"12.903310838333352, 77.62697627575967",; Bommanahalli,South Bangalore
PA5041,"12.903310838333352, 77.62697627575967",; Bommanahalli,South Bangalore
PA5042,"12.903310838333352, 77.62697627575967",; Bommanahalli,South Bangalore
PA5043,"12.903310838333352, 77.62697627575967",; Bommanahalli,South Bangalore
PA5044,"13.1460926, 77.6389257",; Bagaluru,North Bangalore
PA5045,"13.1460926, 77.6389257",; Bagaluru,North Bangalore
PA5046,"12.9991194, 77.6276716",; Baiyappanahalli,East Bangalore
PA5047,"12.885358312043957, 77.70444743997724",; Chikkakannalli,East Bangalore
PA5048,"12.937892235638666, 77.70419358587412",; Panathur,East Bangalore
PA5049,"13.104316056655657, 77.60662547794243",; Yelahanka,East Bangalore
PA5050,"13.229579495976937, 77.67043299449392",; Devanahalli,North Bangalore
PA5051,"12.878307496386343, 77.77195505864773",; Sarjapura,East Bangalore
PA5052,"12.97105430265169, 77.60692953617973",; Shanthi Nagar,Central Bangalore
PA5053,"12.988872518003987, 77.72902483431965",; Hoodi,East Bangalore
PA5054,"12.93363067229346, 77.71670389538238",; Panathur,East Bangalore
PA5055,"13.02000962993673, 77.59768952085278",; RT Nagar,North Bangalore
PA5056,"13.0200083233101, 77.59768817974825",; RT Nagar,North Bangalore
PA5057,"12.93363067229346, 77.71670389538238",; Panathur,East Bangalore
PA5058,"12.99271620204449, 77.61523674863574",; Fraser Town,Central Bangalore
PA5059,"12.977714690957338, 77.56467501199262",; Rajajinagar,West Bangalore
PA5060,"12.979731876503886, 77.56413092111994",; Rajajinagar,West Bangalore
PA5061,"12.98231448984585, 77.56715884518897",; Rajajinagar,West Bangalore
PA5062,"12.982313836433292, 77.56715683353217",; Rajajinagar,West Bangalore
PA5063,"12.98024029871267, 77.53831616354012",; Rajajinagar,West Bangalore
PA5064,"12.885678775866285, 77.70450879249344",; Chikkakannalli,East Bangalore
PA5065,"12.827001141674737, 77.77637895836033",; Adigondanahalli,East Bangalore
PA5066,"12.9828401058131, 77.72148101584649",; Hoodi,East Bangalore
PA5067,"12.9828401058131, 77.72148101584649",; Hoodi,East Bangalore
PA5068,"13.069683088338818, 77.59236468636763",; Vignana Kendra,North Bangalore
PA5069,"12.985386776458872, 77.75664250062643",; Kadugodi,East Bangalore
PA5071,"12.99905, 77.7521",; Kadugodi,East Bangalore
PA5072,"12.858639551952901, 77.6985276257825",; Huskuru,East Bangalore
PA5073,"12.88952266597234, 77.57983573318795",; Bilekhalli,South Bangalore
PA5074,"12.939091175477275, 77.73751346281784",; Varthur,East Bangalore
PA5075,"12.894719539885555, 77.65842690033442",; Harlur,East Bangalore
PA5076,"12.939095096633311, 77.73749736956333",; Varthur,East Bangalore
PA5077,"12.939095096633311, 77.73749736956333",; Varthur,East Bangalore
PA5078,"12.895164478615898, 77.66864700206978",; Harlur,East Bangalore
PA5079,"12.895164478615898, 77.66864700206978",; Harlur,East Bangalore
PA5080,"12.9073495581045, 77.68017153749118",; Kasvanahalli,East Bangalore
PA5081,"12.878352866567095, 77.77422243974723",; Sarjapura,East Bangalore
PA5082,"12.756781998911544, 77.69926306448126",; Anekal,South Bangalore
PA5083,"13.086210306972394, 77.63487335654378",; Yelahanka,East Bangalore
PA5084,"12.78686165022438, 77.74427542789162",; Attibele,South Bangalore
PA5085,"12.863204341584817, 77.75627920718664",; Sarjapura,East Bangalore
PA5086,"12.959524924000696, 77.74071623083601",; Whitefield,East Bangalore
PA5087,"12.959524924000696, 77.74071623083601",; Whitefield,East Bangalore
PA5088,"12.73797907013827, 77.73475033436056",; Anekal,South Bangalore
PA5089,"12.93407943320028, 77.6856885806572",; Marathahalli,East Bangalore
PA5090,"12.9060217180168, 77.69881414345303",; Carmelaram,East Bangalore
PA5091,"13.012870916466508, 77.74558306781955",; Kannamangala,East Bangalore
PA5092,"12.935473366709248, 77.72442780585874",; Balagere,East Bangalore
PA5093,"12.931160455763617, 77.73710876130332",; Gunjur,East Bangalore
PA5094,"13.025126478994707, 77.7464064298391",; Kannamangala,East Bangalore
PA5095,"13.0526488, 77.67763029999999",; Bileshivale,North Bangalore
PA5096,"12.8705558, 77.6557601",; Begur,South Bangalore
PA5097,"12.9912401, 77.72074040000001",; Hoodi,East Bangalore
PA5098,"13.078131, 77.661681",; Chikkagubbi,North Bangalore
PA5099,"13.0569405, 77.62874649999999",; Thanisandra,North Bangalore
PA5100,"13.0569405, 77.62874649999999",; Thanisandra,North Bangalore
PA5101,"12.8327325, 77.6591191",; Electronic City,South Bangalore
PA5102,"13.0784567, 77.6355719",; Yelahanka,East Bangalore
PA5103,"13.0784567, 77.6355719",; Yelahanka,East Bangalore
PA5104,"12.9225244, 77.51751229999999",; Rajarajeshwari Nagar,West Bangalore
PA5105,"12.9628669, 77.57750899999999",; Chickpet,Central Bangalore
PA5106,"13.0460245, 77.5713761",; Radhakrishna Temple Ward,North Bangalore
PA5107,"13.0164224, 77.64989729999999",; Banasavadi,North Bangalore
PA5108,"13.1460926, 77.6389257",; Bagaluru,North Bangalore
PA5109,"13.0776371, 77.65549159999999",; Chikkagubbi,North Bangalore
PA5110,"13.0569405, 77.62874649999999",; Thanisandra,North Bangalore
PA5111,"13.0642683, 77.63412989999999",; Thanisandra,North Bangalore
PA5112,"13.0491249, 77.5933678",; Hebbal,North Bangalore
PA5113,"13.1135066, 77.57304660000001",; Bylakere,North Bangalore
PA5114,"13.1174779, 77.5773167",; Bylakere,North Bangalore
PA5115,"12.8780087, 77.7695114",; Sarjapura,East Bangalore
PA5116,"13.0557402, 77.660202",; Byrathi,North Bangalore
PA5117,"12.98481464633013, 77.75930411344098",; Kadugodi,East Bangalore
PA5118,"13.1460926, 77.6389257",; Bagaluru,North Bangalore
PA5119,"12.927667427231032, 77.63956983313122",; Koramangala,East Bangalore
PA5120,"12.977314342106412, 77.73847829516342",; Whitefield,East Bangalore
PA5121,"12.962721843556741, 77.72620155555495",; Munekolala,Not Found
PA5122,"12.962793477615024, 77.4745039071698",; Nagarabhavi,West Bangalore
